175,1236,0.424762,0.2
176,978,0.422693,0.2
177,1824,0.420635,0.2
178,1526,0.418587,0.2
179,1241,0.416549,0.2
180,1465,0.414522,0.2
181,1732,0.412504,0.2
182,1360,0.410496,0.2
183,1679,0.408499,0.2
184,1676,0.406511,0.2
185,975,0.404534,0.2
186,1478,0.402566,0.2
187,1584,0.400608,0.2
188,1850,0.39866,0.2
189,1881,0.396722,0.2
190,987,0.394793,0.2
191,805,0.392874,0.2
192,1265,0.390964,0.2
193,1209,0.389064,0.2
194,1462,0.387173,0.2
195,1744,0.385292,0.2
196,1947,0.38342,0.2
197,1556,0.381558,0.2
198,1835,0.379705,0.2
199,1609,0.377861,0.2
200,2162,0.376026,0.2
201,2044,0.374201,0.2
202,1558,0.372384,0.2
203,1344,0.370577,0.2
204,1259,0.368778,0.2
205,1240,0.366989,0.2
206,1285,0.365209,0.2
207,647,0.363437,0.2
208,1400,0.361674,0.2
209,1522,0.35992,0.2
210,1520,0.358175,0.2
211,1676,0.356438,0.2
212,1330,0.354711,0.2
213,1645,0.352991,0.2
214,1445,0.351281,0.2
215,1938,0.349578,0.2
216,1280,0.347885,0.2
217,1280,0.3462,0.2
218,751,0.344523,0.2
219,1686,0.342854,0.2
220,2076,0.341194,0.2
221,1662,0.339542,0.2
222,1695,0.337899,0.2
223,1693,0.336263,0.2
224,2045,0.334636,0.2
225,930,0.333017,0.2
226,1081,0.331406,0.2
227,559,0.329803,0.2
228,1686,0.328208,0.2
229,1363,0.326621,0.2
230,569,0.325042,0.2
231,1913,0.32347,0.2
232,1575,0.321907,0.2
233,1617,0.320351,0.2
234,1393,0.318803,0.2
235,1496,0.317263,0.2
236,1203,0.315731,0.2
237,1723,0.314206,0.2
238,1855,0.312689,0.2
239,1592,0.311179,0.2
240,1603,0.309677,0.2
241,2103,0.308182,0.2
242,1898,0.306695,0.2
243,1484,0.305215,0.2
244,1549,0.303743,0.2
245,1680,0.302278,0.2
246,1443,0.30082,0.2
247,1728,0.29937,0.2
248,1417,0.297926,0.2
249,1312,0.29649,0.2
250,1415,0.295061,0.2
251,713,0.29364,0.2
252,1606,0.292225,0.2
253,922,0.290817,0.2
254,1321,0.289417,0.2
255,1477,0.288023,0.2
256,1072,0.286637,0.2
257,1678,0.285257,0.2
258,1471,0.283884,0.2
259,1500,0.282518,0.2
260,1849,0.281159,0.2
261,1330,0.279806,0.2
262,1081,0.278461,0.2
263,1138,0.277122,0.2
264,2165,0.27579,0.2
265,944,0.274464,0.2
266,2145,0.273145,0.2
267,1105,0.271832,0.2
268,1126,0.270527,0.2
269,2066,0.269227,0.2
270,1066,0.267934,0.2
271,1135,0.266648,0.2
272,1414,0.265368,0.2
273,1759,0.264094,0.2
274,1362,0.262827,0.2
275,1445,0.261566,0.2
276,861,0.260311,0.2
277,736,0.259063,0.2
278,766,0.257821,0.2
279,833,0.256585,0.2
280,899,0.255355,0.2
281,1543,0.254131,0.2
282,1348,0.252913,0.2
283,1459,0.251702,0.2
284,1025,0.250496,0.2
285,1312,0.249297,0.2
286,538,0.248103,0.2
287,1883,0.246916,0.2
288,1592,0.245734,0.2
289,1077,0.244558,0.2
290,883,0.243389,0.2
291,1120,0.242225,0.2
292,1263,0.241066,0.2
293,708,0.239914,0.2
294,908,0.238767,0.2
295,1339,0.237626,0.2
296,826,0.236491,0.2
297,1196,0.235361,0.2
298,1619,0.234237,0.2
299,1564,0.233119,0.2
300,923,0.232006,0.2
301,1113,0.230899,0.2
302,1125,0.229797,0.2
303,1235,0.228701,0.2
304,1815,0.22761,0.2
305,2005,0.226525,0.2
306,1397,0.225445,0.2
307,1923,0.22437,0.2
308,1467,0.223301,0.2
309,1676,0.222237,0.2
310,812,0.221179,0.2
311,1770,0.220125,0.2
312,1376,0.219077,0.2
313,987,0.218035,0.2
314,791,0.216997,0.2
315,771,0.215965,0.2
316,1427,0.214937,0.2
317,1160,0.213915,0.2
318,752,0.212898,0.2
319,800,0.211886,0.2
320,1056,0.210879,0.2
321,1077,0.209878,0.2
322,1729,0.208881,0.2
323,1817,0.207889,0.2
324,1297,0.206902,0.2
325,2038,0.20592,0.2
326,1990,0.204943,0.2
327,856,0.20397,0.2
328,1187,0.203003,0.2
329,613,0.20204,0.2
330,1673,0.201082,0.2
331,1179,0.200129,0.2
332,1006,0.199181,0.2
333,1127,0.198238,0.2
334,1206,0.197299,0.2
335,1548,0.196365,0.2
336,1692,0.195435,0.2
337,473,0.19451,0.2
338,1694,0.19359,0.2
339,1784,0.192674,0.2
340,1898,0.191763,0.2
341,634,0.190857,0.2
342,1409,0.189955,0.2
343,750,0.189057,0.2
344,1513,0.188164,0.2
345,1493,0.187275,0.2
346,1340,0.186391,0.2
347,1182,0.185512,0.2
348,1241,0.184636,0.2
349,1618,0.183765,0.2
350,749,0.182899,0.2
351,830,0.182036,0.2
352,655,0.181178,0.2
353,1035,0.180324,0.2
354,996,0.179475,0.2
355,709,0.17863,0.2
356,1181,0.177789,0.2
357,1144,0.176952,0.2
358,548,0.176119,0.2
359,522,0.175291,0.2
360,1279,0.174466,0.2
361,899,0.173646,0.2
362,902,0.17283,0.2
363,951,0.172018,0.2
364,597,0.17121,0.2
365,519,0.170405,0.2
366,1540,0.169605,0.2
367,766,0.168809,0.2
368,622,0.168017,0.2
369,1155,0.167229,0.2
370,1238,0.166445,0.2
371,1319,0.165665,0.2
372,1410,0.164888,0.2
373,920,0.164116,0.2
374,1277,0.163347,0.2
375,953,0.162582,0.2
376,1141,0.161821,0.2
377,1626,0.161064,0.2
378,1192,0.160311,0.2
379,1149,0.159561,0.2
380,1640,0.158815,0.2
381,688,0.158073,0.2
382,744,0.157334,0.2
383,1376,0.1566,0.2
384,1034,0.155868,0.2
385,730,0.155141,0.2
386,1409,0.154417,0.2
387,1085,0.153697,0.2
388,955,0.15298,0.2
389,684,0.152267,0.2
390,858,0.151557,0.2
391,894,0.150851,0.2
392,817,0.150149,0.2
393,1544,0.14945,0.2
394,1104,0.148754,0.2
395,1225,0.148062,0.2
396,1109,0.147374,0.2
397,1900,0.146689,0.2
398,652,0.146007,0.2
399,794,0.145328,0.2
400,1211,0.144654,0.2
401,947,0.143982,0.2
402,686,0.143314,0.2
403,1117,0.142649,0.2
404,845,0.141987,0.2
405,2248,0.141329,0.2
406,1739,0.140674,0.2
407,1322,0.140022,0.2
408,1450,0.139374,0.2
409,1078,0.138728,0.2
410,1373,0.138086,0.2
411,1423,0.137448,0.2
412,942,0.136812,0.2
413,974,0.136179,0.2
414,1480,0.13555,0.2
415,1133,0.134924,0.2
416,1093,0.134301,0.2
417,1286,0.133681,0.2
418,1019,0.133064,0.2
419,837,0.13245,0.2
420,1026,0.13184,0.2
421,1383,0.131232,0.2
422,479,0.130627,0.2
423,1983,0.130026,0.2
424,1084,0.129427,0.2
425,1173,0.128831,0.2
426,1128,0.128239,0.2
427,1322,0.127649,0.2
428,1110,0.127062,0.2
429,1141,0.126478,0.2
430,481,0.125897,0.2
431,1617,0.125319,0.2
432,1754,0.124744,0.2
433,1131,0.124172,0.2
434,1569,0.123602,0.2
435,721,0.123036,0.2
436,821,0.122472,0.2
437,1450,0.121911,0.2
438,921,0.121353,0.2
439,1500,0.120798,0.2
440,1377,0.120245,0.2
441,1383,0.119695,0.2
442,1799,0.119148,0.2
443,1415,0.118604,0.2
444,525,0.118062,0.2
445,1252,0.117523,0.2
446,669,0.116987,0.2
447,996,0.116453,0.2
448,1344,0.115922,0.2
449,819,0.115394,0.2
450,1596,0.114868,0.2
451,545,0.114345,0.2
452,1877,0.113825,0.2
453,1098,0.113307,0.2
454,1279,0.112792,0.2
455,1770,0.112279,0.2
456,716,0.111769,0.2
457,1179,0.111261,0.2
458,1141,0.110756,0.2
459,754,0.110254,0.2
460,1021,0.109754,0.2
461,1171,0.109256,0.2
462,545,0.108761,0.2
463,643,0.108269,0.2
464,1263,0.107779,0.2
465,1085,0.107291,0.2
466,1070,0.106806,0.2
467,1386,0.106323,0.2
468,889,0.105842,0.2
469,811,0.105364,0.2
470,1020,0.104889,0.2
471,1015,0.104415,0.2
472,1789,0.103945,0.2
473,1314,0.103476,0.2
474,819,0.10301,0.2
475,1314,0.102546,0.2
476,1188,0.102084,0.2
477,590,0.101625,0.2
478,969,0.101168,0.2
479,1116,0.100713,0.2
480,852,0.100261,0.2
481,1060,0.0998108,0.2
482,1243,0.0993628,0.2
483,1430,0.0989171,0.2
484,1658,0.0984737,0.2
485,1177,0.0980324,0.2
486,1029,0.0975933,0.2
487,1116,0.0971565,0.2
488,1062,0.0967218,0.2
489,1242,0.0962892,0.2
490,1254,0.0958589,0.2
491,998,0.0954307,0.2
492,973,0.0950046,0.2
493,608,0.0945806,0.2
494,1067,0.0941588,0.2
495,1178,0.093739,0.2
496,1390,0.0933214,0.2
497,997,0.0929058,0.2
498,1218,0.0924923,0.2
499,740,0.0920809,0.2
500,1080,0.0916715,0.2
501,1131,0.0912641,0.2
502,832,0.0908588,0.2
503,955,0.0904556,0.2
504,431,0.0900543,0.2
505,913,0.089655,0.2
506,960,0.0892577,0.2
507,894,0.0888624,0.2
508,560,0.0884691,0.2
509,815,0.0880777,0.2
510,650,0.0876883,0.2
511,1563,0.0873008,0.2
512,1131,0.0869153,0.2
513,733,0.0865317,0.2
514,865,0.08615,0.2
515,1201,0.0857702,0.2
516,1016,0.0853923,0.2
517,1137,0.0850163,0.2
518,1211,0.0846421,0.2
519,1421,0.0842698,0.2
520,1336,0.0838994,0.2
521,1754,0.0835308,0.2
522,1537,0.0831641,0.2
523,785,0.0827992,0.2
524,1196,0.0824361,0.2
525,1011,0.0820748,0.2
526,755,0.0817154,0.2
527,965,0.0813577,0.2
528,1705,0.0810018,0.2
529,1564,0.0806477,0.2
530,1438,0.0802953,0.2
531,1377,0.0799447,0.2
532,1330,0.0795959,0.2
533,1842,0.0792487,0.2
534,1017,0.0789034,0.2
535,1325,0.0785597,0.2
536,1480,0.0782178,0.2
537,1676,0.0778775,0.2
538,1240,0.077539,0.2
539,1515,0.0772021,0.2
540,1425,0.076867,0.2
541,1163,0.0765335,0.2
542,1027,0.0762016,0.2
543,772,0.0758714,0.2
544,835,0.0755429,0.2
545,687,0.075216,0.2
546,836,0.0748907,0.2
547,929,0.0745671,0.2
548,725,0.0742451,0.2
549,717,0.0739246,0.2
550,1162,0.0736058,0.2
551,762,0.0732886,0.2
552,1036,0.0729729,0.2
553,848,0.0726589,0.2
554,589,0.0723463,0.2
555,1090,0.0720354,0.2
556,852,0.071726,0.2
557,594,0.0714181,0.2
558,824,0.0711118,0.2
559,266,0.070807,0.2
560,614,0.0705037,0.2
561,927,0.070202,0.2
562,1161,0.0699017,0.2
563,658,0.0696029,0.2
564,436,0.0693057,0.2
565,694,0.0690099,0.2
566,626,0.0687156,0.2
567,721,0.0684227,0.2
568,943,0.0681313,0.2
569,871,0.0678414,0.2
570,967,0.0675529,0.2
571,1096,0.0672659,0.2
572,878,0.0669803,0.2
573,818,0.0666961,0.2
574,1247,0.0664133,0.2
575,1000,0.0661319,0.2
576,944,0.065852,0.2
577,1259,0.0655734,0.2
578,675,0.0652962,0.2
579,945,0.0650205,0.2
580,901,0.064746,0.2
581,402,0.064473,0.2
582,915,0.0642013,0.2
583,816,0.063931,0.2
584,753,0.063662,0.2
585,520,0.0633944,0.2
586,1131,0.063128,0.2
587,800,0.0628631,0.2
588,1320,0.0625994,0.2
589,1215,0.0623371,0.2
590,889,0.062076,0.2
591,1294,0.0618163,0.2
592,1292,0.0615579,0.2
593,1338,0.0613007,0.2
594,1050,0.0610449,0.2
595,593,0.0607903,0.2
596,903,0.060537,0.2
597,1581,0.0602849,0.2
598,1013,0.0600341,0.2
599,1358,0.0597846,0.2
600,915,0.0595363,0.2
601,837,0.0592892,0.2
602,376,0.0590434,0.2
603,735,0.0587988,0.2
604,1051,0.0585554,0.2
605,890,0.0583132,0.2
606,793,0.0580722,0.2
607,1009,0.0578325,0.2
608,1048,0.0575939,0.2
609,740,0.0573565,0.2
610,860,0.0571203,0.2
611,292,0.0568853,0.2
612,928,0.0566515,0.2
613,976,0.0564188,0.2
614,458,0.0561873,0.2
615,845,0.0559569,0.2
616,567,0.0557277,0.2
617,580,0.0554997,0.2
618,710,0.0552727,0.2
619,1205,0.0550469,0.2
620,866,0.0548223,0.2
621,1340,0.0545987,0.2
622,853,0.0543763,0.2
623,1300,0.0541549,0.2
624,657,0.0539347,0.2
625,984,0.0537156,0.2
626,898,0.0534976,0.2
627,1154,0.0532806,0.2
628,532,0.0530648,0.2
629,1005,0.05285,0.2
630,732,0.0526363,0.2
631,804,0.0524236,0.2
632,1007,0.052212,0.2
633,590,0.0520015,0.2
634,889,0.051792,0.2
635,790,0.0515836,0.2
636,404,0.0513762,0.2
637,440,0.0511698,0.2
638,642,0.0509645,0.2
639,544,0.0507602,0.2
640,460,0.0505569,0.2
641,593,0.0503546,0.2
642,1196,0.0501533,0.2
643,706,0.049953,0.2
644,899,0.0497538,0.2
645,842,0.0495555,0.2
646,1052,0.0493582,0.2
647,433,0.0491619,0.2
648,490,0.0489666,0.2
649,903,0.0487723,0.2
650,764,0.0485789,0.2
651,353,0.0483865,0.2
652,992,0.048195,0.2
653,985,0.0480045,0.2
654,996,0.047815,0.2
655,926,0.0476264,0.2
656,943,0.0474387,0.2
657,418,0.047252,0.2
658,1317,0.0470662,0.2
659,450,0.0468813,0.2
660,450,0.0466974,0.2
661,1042,0.0465143,0.2
662,1461,0.0463322,0.2
663,306,0.046151,0.2
664,609,0.0459707,0.2
665,568,0.0457913,0.2
666,1398,0.0456128,0.2
667,938,0.0454352,0.2
668,1118,0.0452584,0.2
669,724,0.0450826,0.2
670,1163,0.0449076,0.2
671,928,0.0447335,0.2
672,887,0.0445603,0.2
673,564,0.0443879,0.2
674,1010,0.0442164,0.2
675,1045,0.0440457,0.2
676,1622,0.0438759,0.2
677,580,0.043707,0.2
678,566,0.0435389,0.2
679,227,0.0433716,0.2
680,1014,0.0432051,0.2
681,1008,0.0430395,0.2
682,856,0.0428748,0.2
683,1025,0.0427108,0.2
684,722,0.0425476,0.2
685,751,0.0423853,0.2
686,808,0.0422238,0.2
687,436,0.0420631,0.2
688,915,0.0419032,0.2
689,1171,0.041744,0.2
690,990,0.0415857,0.2
691,1114,0.0414282,0.2
692,888,0.0412714,0.2
693,1097,0.0411155,0.2
694,816,0.0409603,0.2
695,579,0.0408059,0.2
696,569,0.0406522,0.2
697,835,0.0404993,0.2
698,846,0.0403472,0.2
699,785,0.0401959,0.2
700,616,0.0400453,0.2
701,699,0.0398954,0.2
702,495,0.0397463,0.2
703,1179,0.0395979,0.2
704,724,0.0394503,0.2
705,814,0.0393034,0.2
706,927,0.0391573,0.2
707,959,0.0390119,0.2
708,552,0.0388672,0.2
709,1264,0.0387232,0.2
710,865,0.0385799,0.2
711,753,0.0384374,0.2
712,1251,0.0382956,0.2
713,1022,0.0381544,0.2
714,824,0.038014,0.2
715,558,0.0378743,0.2
716,610,0.0377353,0.2
717,562,0.0375969,0.2
718,1098,0.0374593,0.2
719,379,0.0373223,0.2
720,752,0.0371861,0.2
721,1361,0.0370505,0.2
722,560,0.0369156,0.2
723,532,0.0367813,0.2
724,931,0.0366478,0.2
725,356,0.0365148,0.2
726,1266,0.0363826,0.2
727,765,0.036251,0.2
728,649,0.0361201,0.2
729,444,0.0359898,0.2
730,649,0.0358602,0.2
731,744,0.0357312,0.2
732,1059,0.0356029,0.2
733,1010,0.0354752,0.2
734,1176,0.0353481,0.2
735,480,0.0352217,0.2
736,831,0.0350959,0.2
737,836,0.0349707,0.2
738,496,0.0348462,0.2
739,529,0.0347223,0.2
740,508,0.034599,0.2
741,994,0.0344763,0.2
742,584,0.0343542,0.2
743,988,0.0342327,0.2
744,789,0.0341119,0.2
745,877,0.0339916,0.2
746,505,0.033872,0.2
747,1196,0.0337529,0.2
748,681,0.0336344,0.2
749,852,0.0335166,0.2
750,613,0.0333993,0.2
751,794,0.0332826,0.2
752,586,0.0331664,0.2
753,693,0.0330509,0.2
754,1125,0.0329359,0.2
755,582,0.0328215,0.2
756,1185,0.0327077,0.2
757,878,0.0325945,0.2
758,866,0.0324818,0.2
759,981,0.0323696,0.2
760,1266,0.0322581,0.2
761,775,0.0321471,0.2
762,834,0.0320366,0.2
763,582,0.0319267,0.2
764,618,0.0318173,0.2
765,704,0.0317085,0.2
766,1317,0.0316003,0.2
767,876,0.0314925,0.2
768,598,0.0313853,0.2
769,385,0.0312787,0.2
770,656,0.0311725,0.2
771,977,0.0310669,0.2
772,972,0.0309619,0.2
773,1085,0.0308573,0.2
774,844,0.0307533,0.2
775,1000,0.0306498,0.2
776,1047,0.0305468,0.2
777,1243,0.0304443,0.2
778,1091,0.0303424,0.2
779,818,0.0302409,0.2
780,455,0.0301399,0.2
781,1018,0.0300395,0.2
782,934,0.0299395,0.2
783,1317,0.0298401,0.2
784,1361,0.0297411,0.2
785,673,0.0296427,0.2
786,1345,0.0295447,0.2
787,1284,0.0294472,0.2
788,1125,0.0293502,0.2
789,1188,0.0292537,0.2
790,979,0.0291577,0.2
791,1179,0.0290622,0.2
792,982,0.0289671,0.2
793,1129,0.0288725,0.2
794,699,0.0287784,0.2
795,814,0.0286847,0.2
796,576,0.0285915,0.2
797,706,0.0284988,0.2
798,826,0.0284065,0.2
799,364,0.0283147,0.2
800,536,0.0282234,0.2
801,246,0.0281325,0.2
802,653,0.028042,0.2
803,768,0.0279521,0.2
804,292,0.0278625,0.2
805,802,0.0277734,0.2
806,752,0.0276848,0.2
807,641,0.0275966,0.2
808,341,0.0275088,0.2
809,651,0.0274215,0.2
810,943,0.0273346,0.2
811,751,0.0272482,0.2
812,611,0.0271621,0.2
813,1227,0.0270765,0.2
814,315,0.0269914,0.2
815,592,0.0269066,0.2
816,957,0.0268223,0.2
817,611,0.0267384,0.2
818,972,0.0266549,0.2
819,621,0.0265718,0.2
820,565,0.0264892,0.2
821,378,0.0264069,0.2
822,248,0.0263251,0.2
823,825,0.0262437,0.2
824,822,0.0261627,0.2
825,837,0.0260821,0.2
826,1090,0.0260019,0.2
827,1252,0.0259221,0.2
828,336,0.0258426,0.2
829,265,0.0257636,0.2
830,381,0.025685,0.2
831,788,0.0256068,0.2
832,450,0.0255289,0.2
833,647,0.0254515,0.2
834,493,0.0253744,0.2
835,562,0.0252977,0.2
836,421,0.0252214,0.2
837,341,0.0251455,0.2
838,599,0.02507,0.2
839,651,0.0249948,0.2
840,965,0.02492,0.2
841,279,0.0248456,0.2
842,499,0.0247716,0.2
843,748,0.0246979,0.2
844,818,0.0246246,0.2
845,568,0.0245517,0.2
846,960,0.0244791,0.2
847,501,0.0244069,0.2
848,596,0.024335,0.2
849,667,0.0242635,0.2
850,526,0.0241924,0.2
851,732,0.0241216,0.2
852,408,0.0240512,0.2
853,542,0.0239811,0.2
854,359,0.0239113,0.2
855,545,0.023842,0.2
856,457,0.0237729,0.2
857,500,0.0237042,0.2
858,642,0.0236359,0.2
859,1046,0.0235679,0.2
860,752,0.0235002,0.2
861,1134,0.0234329,0.2
862,508,0.0233659,0.2
863,426,0.0232992,0.2
864,683,0.0232329,0.2
865,451,0.0231669,0.2
866,348,0.0231012,0.2
867,392,0.0230359,0.2
868,681,0.0229709,0.2
869,509,0.0229062,0.2
870,749,0.0228418,0.2
871,512,0.0227777,0.2
872,314,0.022714,0.2
873,723,0.0226506,0.2
874,568,0.0225875,0.2
875,532,0.0225247,0.2
876,471,0.0224623,0.2
877,444,0.0224001,0.2
878,760,0.0223383,0.2
879,650,0.0222767,0.2
880,563,0.0222155,0.2
881,324,0.0221546,0.2
882,741,0.0220939,0.2
883,769,0.0220336,0.2
884,331,0.0219736,0.2
885,744,0.0219139,0.2
886,752,0.0218545,0.2
887,674,0.0217953,0.2
888,646,0.0217365,0.2
889,746,0.021678,0.2
890,582,0.0216197,0.2
891,690,0.0215618,0.2
892,830,0.0215041,0.2
893,848,0.0214467,0.2
894,1059,0.0213896,0.2
895,212,0.0213328,0.2
896,762,0.0212763,0.2
897,597,0.0212201,0.2
898,390,0.0211641,0.2
899,465,0.0211084,0.2
900,837,0.021053,0.2
901,843,0.0209979,0.2
902,423,0.0209431,0.2
903,675,0.0208885,0.2
904,957,0.0208342,0.2
905,675,0.0207801,0.2
906,495,0.0207264,0.2
907,402,0.0206729,0.2
908,853,0.0206196,0.2
909,1267,0.0205667,0.2
910,719,0.020514,0.2
911,385,0.0204615,0.2
912,564,0.0204094,0.2
913,1187,0.0203574,0.2
914,310,0.0203058,0.2
915,886,0.0202544,0.2
916,543,0.0202032,0.2
917,604,0.0201523,0.2
918,1329,0.0201017,0.2
919,485,0.0200513,0.2
920,601,0.0200012,0.2
921,898,0.0199513,0.2
922,731,0.0199017,0.2
923,447,0.0198523,0.2
924,317,0.0198032,0.2
925,855,0.0197543,0.2
926,845,0.0197056,0.2
927,456,0.0196572,0.2
928,406,0.019609,0.2
929,784,0.0195611,0.2
930,398,0.0195134,0.2
931,514,0.019466,0.2
932,699,0.0194188,0.2
933,371,0.0193718,0.2
934,679,0.0193251,0.2
935,798,0.0192785,0.2
936,752,0.0192323,0.2
937,500,0.0191862,0.2
938,416,0.0191404,0.2
939,572,0.0190948,0.2
940,711,0.0190495,0.2
941,228,0.0190043,0.2
942,535,0.0189594,0.2
943,745,0.0189147,0.2
944,945,0.0188703,0.2
945,596,0.018826,0.2
946,521,0.018782,0.2
947,640,0.0187382,0.2
948,916,0.0186946,0.2
949,608,0.0186513,0.2
950,518,0.0186081,0.2
951,405,0.0185652,0.2
952,290,0.0185225,0.2
953,414,0.01848,0.2
954,915,0.0184377,0.2
955,483,0.0183956,0.2
956,681,0.0183537,0.2
957,480,0.018312,0.2
958,893,0.0182706,0.2
959,444,0.0182293,0.2
960,376,0.0181883,0.2
961,588,0.0181474,0.2
962,253,0.0181068,0.2
963,842,0.0180664,0.2
964,648,0.0180261,0.2
965,303,0.0179861,0.2
966,574,0.0179463,0.2
967,399,0.0179067,0.2
968,281,0.0178672,0.2
969,335,0.017828,0.2
970,699,0.0177889,0.2
971,593,0.0177501,0.2
972,488,0.0177114,0.2
973,614,0.017673,0.2
974,508,0.0176347,0.2
975,392,0.0175966,0.2
976,855,0.0175587,0.2
977,397,0.017521,0.2
978,601,0.0174835,0.2
979,456,0.0174462,0.2
980,369,0.0174091,0.2
981,409,0.0173721,0.2
982,819,0.0173353,0.2
983,951,0.0172988,0.2
984,301,0.0172624,0.2
985,440,0.0172261,0.2
986,797,0.0171901,0.2
987,466,0.0171542,0.2
988,468,0.0171186,0.2
989,921,0.0170831,0.2
990,438,0.0170477,0.2
991,429,0.0170126,0.2
992,271,0.0169776,0.2
993,323,0.0169428,0.2
994,550,0.0169082,0.2
995,466,0.0168737,0.2
996,670,0.0168394,0.2
997,810,0.0168053,0.2
998,356,0.0167714,0.2
999,634,0.0167376,0.2
